tp_title,tpf_title,tcd_title,nwp_tc_id,nwp_title,status,val_env,automation,owner_team,nwp_cmd,from_id,dmr_tc_id,dmr_tc_title,tr_count,dmr_tr_id,dmr_tr_date,dmr_cmd,all_dmr_cmds,match_type
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] VR Hot,22022421676,[VR Hot] Verify VR_THERM_ALERT_DISABLE,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,14019957224,14019957224,[VR Hot] Verify VR_THERM_ALERT_DISABLE,2,22020898023,2025-10-23,"thermalManagement.py
[pm/Active_PM/Thermal_Management/CPU_Thermal_Management/thermalInterrupt.py]","thermalManagement.py | thermalManagement.py
[pm/Active_PM/Thermal_Management/CPU_Thermal_Management/thermalInterrupt.py]",direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] VR Hot,22022421679,[VR Hot] Verify VR_THERM_ALERT_DISABLE_emulation,open,emulation.hsle,,soc.pm,,14020916932,14020916932,[VR Hot] Verify VR_THERM_ALERT_DISABLE_emulation,1,14021795142,2025-04-15,,,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] VR Hot,16030715740,[PSS]iMH North VR Hot Detection,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,22022421317,[MR4] Verify DIMM Thresholds match with default values programed by BIOS,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020442644,14020442644,[MR4] Verify DIMM Thresholds match with default values programed by BIOS,2,22020897865,2025-09-15,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,22022421328,[MR4] Verify DIMM temp is updated by the MC,open,"silicon,virtual_platform",no,soc.pm,mem_thermals_debug.py,14020442796,14020442796,[MR4] Verify DIMM temp is updated by the MC,7,22022739228,2026-06-25,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,22022421331,[MR4] Verify DIMM temp is updated by the MC_emulation,open,emulation.hsle,no,pss.val,mem_thermals_debug.py,14020904964,14020904964,[MR4] Verify DIMM temp is updated by the MC_emulation,1,14021795138,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,22022421334,[MR4] Verify DIMM throttle levels values match with default values,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020442689,14020442689,[MR4] Verify DIMM throttle levels values match with default values,2,22020897854,2025-09-15,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,22022421341,[MR4] Verify end to end Functionality,open,virtual_platform,yes,soc.pm,cltt.py,14020450516,14020450516,[MR4] Verify end to end Functionality,9,22021635882,2026-04-03,cltt.py,cltt.py | mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,16030715640,[PSS]Mclos0 Throttling Status,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,16030715643,[PSS]MemClos Feature Discovery,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT MR4 based,16030715742,[PSS]MR4-based CLTT,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT PECI based,22022421347,[PECI] Verify DIMM temp in MC is being updated by TPMI,open,"silicon,virtual_platform",no,soc.pm,mem_thermals_debug.py,14020442821,14020442821,[PECI] Verify DIMM temp in MC is being updated by TPMI,4,22021635796,2026-02-23,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT PECI based,22022421352,[PECI] Verify DIMM thresholds match with default values programed by BIOS,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020442817,14020442817,[PECI] Verify DIMM thresholds match with default values programed by BIOS,3,22020897868,2025-09-03,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT PECI based,22022421361,[PECI] Verify end to end functionality,open,virtual_platform,yes,soc.pm,"runPmx.py -x dmr,xml -p cltt_peci -tM 60 -M 10 --retry_count 2",14020450528,14020450528,[PECI] Verify end to end functionality,24,22022739288,2026-06-25,"runPmx.py -x dmr,xml -p cltt_peci -tM 60 -M 10 --retry_count 2","mem_thermals_debug.py | runPmx.py -x dmr,xml -p cltt_peci -tM 60 -M 10 --retry_count 2",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT PECI based,22022421372,[PECI]Verify DIMM throttle levels values match with default values,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020442816,14020442816,[PECI]Verify DIMM throttle levels values match with default values,3,22020897855,2025-09-03,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421376,[TSOD] Verify CLTT TSOD end to end functionality,rejected,virtual_platform,yes,soc.pm,"runPmx.py -x dmr,xml -p cltt_tsod -tM 60 -M 10 --retry_count 2",14020457637,14020457637,[TSOD] Verify CLTT TSOD end to end functionality,24,22022738652,2026-06-25,"runPmx.py -x dmr,xml -p cltt_tsod -tM 60 -M 10 --retry_count 2","mem_thermals_debug.py | runPmx.py -x dmr,xml -p cltt_tsod -tM 60 -M 10 --retry_count 2",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421387,[TSOD] Verify DIMM Thresholds match with default values programed by BIOS,rejected,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020145155,14020145155,[TSOD] Verify DIMM Thresholds match with default values programed by BIOS,3,22020897864,2025-09-02,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421391,[TSOD] Verify DIMM Thresholds match with default values programed by BIOS_emulation,open,emulation.hsle,yes,soc.pm,mem_thermals_debug.py,14020905869,14020905869,[TSOD] Verify DIMM Thresholds match with default values programed by BIOS_emulation,1,14021795140,2025-04-15,,,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421394,[TSOD] Verify DIMM temp in MC is being updated by SPD controller,rejected,"silicon,virtual_platform",no,soc.pm,mem_thermals_debug.py,14020145156,14020145156,[TSOD] Verify DIMM temp in MC is being updated by SPD controller,5,22021635720,2025-11-01,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421400,[TSOD] Verify DIMM temp in MC is being updated by SPD controller via BMC/PECI/TPMI OOB,rejected,"silicon,virtual_platform",no,soc.pm,mem_thermals_debug.py,22019688248,22019688248,[TSOD] Verify DIMM temp in MC is being updated by SPD controller via BMC/PECI/TPMI OOB,3,22021635835,2026-02-21,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421405,[TSOD] Verify DIMM temp in MC is being updated by SPD controller_emulation,open,emulation.hsle,no,soc.pm,,14020905744,14020905744,[TSOD] Verify DIMM temp in MC is being updated by SPD controller_emulation,1,14021795137,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421407,[TSOD] Verify DIMM throttle levels values match with default values,rejected,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020178266,14020178266,[TSOD] Verify DIMM throttle levels values match with default values,5,22020897856,2025-09-02,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] CLTT TSOD based,22022421408,[TSOD] Verify DIMM throttle levels values match with default values_emulation,open,emulation.hsle,yes,soc.pm,mem_thermals_debug.py,14020905940,14020905940,[TSOD] Verify DIMM throttle levels values match with default values_emulation,1,14021795139,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] DDRIO Temperature Compensation,22022421409,[DDRIO Temperature Compensation] Temperature compensation,open,"silicon,virtual_platform",no,soc.pm,,14020438553,14020438553,[DDRIO Temperature Compensation] Temperature compensation,6,22022739137,2026-06-25,,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421411,[Memhot] MR4 Verify Memhot_In mode functionality,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memhot_mr4 -tM 60 -M 5 --retry_count 2,14025439754,14025439754,[Memhot] MR4 Verify Memhot_In mode functionality,8,22021635888,2026-04-03,runPmx.py -x dmr.xml -p memhot_mr4 -tM 60 -M 5 --retry_count 2,runPmx.py -x dmr.xml -p memhot_mr4 -tM 60 -M 5 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421412,[Memhot] MR4 Verify Memhot_Out mode functionality (copy),open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memhot_mr4 -tM 60 -M 5 --retry_count 2,14025439757,14025439757,[Memhot] MR4 Verify Memhot_Out mode functionality (copy),0,,,,,direct-no-tr
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421415,[Memhot] Memhot Disables MR4-based,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020720578,14020720578,[Memhot] Memhot Disables MR4-based,1,14022142201,2024-12-03,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421419,[Memhot] Memhot Disables MR4-based_emulation,open,emulation.hsle,yes,soc.pm,,14020905983,14020905983,[Memhot] Memhot Disables MR4-based_emulation,1,14021795192,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421420,[Memhot] Memhot Disables TSOD-based,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020720566,14020720566,[Memhot] Memhot Disables TSOD-based,2,14024082422,2024-12-12,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421422,[Memhot] Verify Memhot_In mode functionality,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memhot_tsod -tM 60 -M 5 --retry_count 2,14020145193,14020145193,[Memhot] Verify Memhot_In mode functionality,12,22021636060,2026-05-16,runPmx.py -x dmr.xml -p memhot_tsod -tM 60 -M 5 --retry_count 2,mem_thermals_debug.py | memhot_dfx.py | runPmx.py -x dmr.xml -p memhot_tsod -tM 60 -M 5 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memhot,22022421423,[Memhot] Verify Memhot_Out mode functionality,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memhot_tsod -tM 60 -M 5 --retry_count 2,14020145194,14020145194,[Memhot] Verify Memhot_Out mode functionality,2,22020897869,2025-09-09,memhot_dfx.py,mem_thermals_debug.py | memhot_dfx.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421425,[Memtrip] Disables Memtrip MR4-based,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020720618,14020720618,[Memtrip] Disables Memtrip MR4-based,1,14022141825,2024-12-03,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421427,[Memtrip] Disables Memtrip MR4-based_emulation,open,emulation.hsle,yes,soc.pm,mem_thermals_debug.py,14020905998,14020905998,[Memtrip] Disables Memtrip MR4-based_emulation,1,14021795209,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421428,[Memtrip] Disables Memtrip TSOD-based,rejected,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,14020720610,14020720610,[Memtrip] Disables Memtrip TSOD-based,10,22021636059,2026-03-29,runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p mt_basic_checks -tM 60 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421434,[Memtrip] MR4 based,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memtrip_mr4 -tM 60 -M 5 --retry_count 2,14020145186,14020145186,[Memtrip] MR4 based,10,22021636033,2026-04-03,runPmx.py -x dmr.xml -p memtrip_mr4 -tM 60 -M 5 --retry_count 2,Memtrip.py | mem_thermals_debug.py | runPmx.py -x dmr.xml -p memtrip_mr4 -tM 60 -M 5 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421437,[Memtrip] Memtrip to Thermtrip,open,"silicon,virtual_platform",no,soc.pm,mem_thermals_debug.py,14020721062,14020721062,[Memtrip] Memtrip to Thermtrip,4,22021635801,2025-11-06,mem_thermals_debug.py,mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421439,[Memtrip] PECI based,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memtrip_peci -tM 60 -M 5 --retry_count 2,14020906026,14020906026,[Memtrip] PECI based,10,22021636073,2026-05-16,runPmx.py -x dmr.xml -p memtrip_peci -tM 60 -M 5 --retry_count 2,Memtrip.py | mem_thermals_debug.py | runPmx.py -x dmr.xml -p memtrip_peci -tM 60 -M 5 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421441,[Memtrip] PECI based_emulation,open,emulation.hsle,yes,soc.pm,Memtrip.py,14020178286,14020178286,[Memtrip] PECI based_emulation,1,14021795210,2025-04-15,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Memory Thermal Management,[Memory Thermal Management] Memtrip,22022421443,[Memtrip] TSOD based,rejected,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p memtrip_tsod -tM 60 -M 5 --retry_count 2,14020145185,14020145185,[Memtrip] TSOD based,10,22021636022,2026-05-15,runPmx.py -x dmr.xml -p memtrip_tsod -tM 60 -M 5 --retry_count 2,Memtrip.py | mem_thermals_debug.py | runPmx.py -x dmr.xml -p memtrip_tsod -tM 60 -M 5 --retry_count 2,direct
[NWP PM] Thermal Management,[NWP PM] Thermal Reporting/Telemetry,[SoC Thermal Management] CBB DTS & Telemetry,22022421456,[CBB DTS & Telemetry] Verify AON DTS Functionality,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p dts_telemetry -tM 60 --retry_count 2,14020598557,14020598557,[CBB DTS & Telemetry] Verify AON DTS Functionality,1,14022141636,2025-03-07,diamondrapids.pm.Active_PM.Thermal_Management.CPU_Thermal_Management.Thermal_DTS.py,diamondrapids.pm.Active_PM.Thermal_Management.CPU_Thermal_Management.Thermal_DTS.py,direct
[NWP PM] Thermal Management,[NWP PM] Thermal Reporting/Telemetry,[SoC Thermal Management] CBB DTS & Telemetry,22022421458,[CBB DTS & Telemetry] Verify CBO Cluster DTS Functionality,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p dts_telemetry -tM 60 --retry_count 2,14020598593,14020598593,[CBB DTS & Telemetry] Verify CBO Cluster DTS Functionality,2,14025579147,2025-09-10,TBD (New script),TBD (New script) | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Thermal Reporting/Telemetry,[SoC Thermal Management] CBB DTS & Telemetry,22022421461,[CBB DTS & Telemetry] Verify CCP Thermal Telemetry,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p dts_telemetry -tM 60 --retry_count 2,14020594280,14020594280,[CBB DTS & Telemetry] Verify CCP Thermal Telemetry,2,22020898030,2026-01-27,TBD (New script),TBD (New script) | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Thermal Reporting/Telemetry,[SoC Thermal Management] CBB DTS & Telemetry,22022421465,[CBB DTS & Telemetry] Verify Core DTS Functionality,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p dts_telemetry -tM 60 --retry_count 2,14020598542,14020598542,[CBB DTS & Telemetry] Verify Core DTS Functionality,2,22020898037,2026-01-27,TBD (New script),TBD (New script) | thermalManagement.py,direct
